ndvi_max,ndvi_trend_30d,rain_7d,rain_forecast_14d,dry_spell,soil_N,soil_K,soil_pH,price_volatility,avg_crop_price_last_3m,pmkisan_beneficiary,plot_size_acres,irrigation,past_default,past_repayment_rate,yield_variability_3y,loan_tenure_months,market_access_score,mobile_penetration_score,fpo_membership,fertilizer_subsidy,crop_insurance,distance_to_market_km,crop_type,log_price_volatility,log_distance_to_market,rain_effect,water_stress_index,soil_pH_dev,market_advantage,growth_outlook,digital_enablement,irrigation_buffer,crop_income_multiplier,credit_limit,loan_approval
0.31720767558080304,-0.0008702967120148564,15.576249205960824,34.96632352839339,3,0.3302974460512868,0.5757275044647576,6.545124324696387,0.9127935263123546,1958.9321509684387,0,0.055529345573562636,0,0,0.81,0.11575100542479089,12,4.493993530200276,3.4549354624521484,0,0,1,0.7960515144881614,paddy,0.6485647527524211,0.5855906523685285,3.894062301490206,0.18098183507769652,0.04512432469638661,3.908402877831748,30.614839968319107,3.8705586895513995,0.0,1.0,20217.0,1
0.35182964252834226,0.08007970777708807,17.03122565066465,51.825925318793615,2,0.11683313886124191,0.2831834376047525,7.4283448754160855,1.0020784595965444,2240.013704384911,0,1.4678612150323376,1,0,0.9,0.08902372638125167,9,6.961209119328849,2.402646226659386,1,1,1,17.699997401726588,maize,0.6941858707327616,2.928523384915429,5.677075216888216,0.11091869397831412,0.9283448754160855,4.03268573441342,452.224464204234,4.226071383727172,507.77388879781904,0.95,28979.0,1
0.46816945567917645,0.062237498538147196,24.613391854605727,6.849796433699545,0,0.5739178835189338,0.4611754861827968,7.217253405320431,0.7378644307401301,1599.2086841097282,1,0.16238390603102482,1,0,0.82,0.17696197788936652,19,8.388642379161595,4.667733740907068,0,1,1,0.34492660559967064,maize,0.5526570207744137,0.29633944323751465,24.613391854605727,0.0,0.7172534053204309,8.092302935924081,318.0372891244355,6.156097196208879,501.02746946505493,0.95,32724.0,1
0.2609111996021155,0.04268422243747738,26.583722603590292,22.648533301986582,2,0.45710369901146153,0.5648879474074033,5.460116463435962,2.6889777164357733,1628.8445139749003,1,0.4485638095150848,1,0,0.82,0.05,13,7.277441452149853,6.3823580173367755,1,0,1,2.6554657330936187,paddy,1.3053493780529963,1.2962235086390759,8.861240867863431,0.07250652962046829,1.0398835365640382,5.981217943510777,236.0696454893735,6.740391391262007,503.397279995298,1.0,31038.0,1
0.39822224415451807,0.026914210818347852,3.6606567308104334,23.709237258420647,3,0.4644552253176273,0.521201871590186,6.2938826873446985,0.4019360816499037,2017.7974683007856,0,0.26692447461868474,0,0,0.78,0.07318959559868697,23,6.275217549392146,2.0715145341661483,0,0,1,5.171021163186769,paddy,0.33785419673851386,1.8198643287912843,0.9151641827026084,0.6436861097638347,0.20611731265530153,4.455353220600861,158.2802913501599,3.752995740256547,0.0,1.0,19773.0,1
0.309260332847873,0.03436043788408436,11.16575498098594,23.221883922771784,2,0.5835136207734833,0.3823805579580951,5.726065917036575,1.0912959318946596,2292.269760056671,1,2.264722806755716,0,0,0.96,0.18757791242269753,13,7.7404987236390195,3.330291852432607,0,1,1,3.7275683184413646,maize,0.7377839369245136,1.5534109727292644,3.721918326995313,0.1643958803317865,0.7739340829634251,6.187087750909755,195.02407334319358,5.094374600915172,0.0,0.95,34292.0,1
0.2997692836590063,0.07341730177998719,4.325109690236989,32.37473552112317,3,0.7325587824680652,0.617607637571451,4.674173955579072,2.1659972326710437,1807.0377231978698,1,0.7968442356597227,1,0,0.91,0.07409429490469951,24,5.583996968636961,3.461045373919887,0,0,1,3.1659832523703653,cotton,1.1524680873810675,1.4269523227563754,1.0812774225592472,0.5633686767993108,1.8258260444209284,4.157044645880585,399.4612444210591,4.310226011806716,504.85621032816846,1.05,35949.0,1
0.44147417863052785,0.0750610846891673,13.368614901148852,28.09587751951816,6,0.47582084065992625,0.5419982800394186,6.561073311580928,1.7679961118521683,1880.5712865993382,1,1.3659181008427175,0,0,0.87,0.11979494435145943,19,7.131098930699618,4.05872405022809,1,0,0,4.145324935473525,paddy,1.0181236330767518,1.6380885228745867,1.9098021287355504,0.4175767839334511,0.06107331158092766,5.4930104078250315,403.4013009653547,5.2876740024167015,0.0,1.0,33538.0,1
0.3042842904022397,0.08007260277726394,50.86674083344302,6.110540953125567,1,0.7790384335093025,0.16576055121976202,6.904055028682361,0.9428052944581956,1966.4322972308858,0,0.7834092225304923,1,0,0.86,0.16296549443741376,10,7.380857202539754,6.332893767232539,0,0,1,1.6234774022517604,paddy,0.6641329566546686,0.964500690519486,25.43337041672151,0.019280178085822827,0.404055028682361,6.4163565120202675,406.4735548394453,6.752079141355425,500.9165811429688,1.0,30025.0,1
0.3003262427336883,0.021859707434465143,31.617177434530436,7.2673427033879054,3,0.6066986774280648,0.5728508306092179,6.549931277220877,0.7082126732590285,1694.232658343677,1,0.8059448149259085,0,0,0.86,0.1752420248845731,6,5.0679804547134335,0.9351388024156522,1,0,1,0.1,wheat,0.5354476035745279,0.09531017980432487,7.904294358632609,0.09197607628746031,0.04993127722087731,4.972670274909109,116.56587987571363,2.5882754633347647,0.0,1.0,30201.0,1
0.3755494568358643,0.04497352242493759,18.214110751196113,15.83746595923899,1,0.6075224709135136,0.4324483956288804,6.805834039289295,2.117107113267168,2551.9958158018976,0,0.4103337145604215,0,0,0.9,0.17553696981695133,19,4.501272326295982,3.4280000987875776,0,0,0,0.8694654339896882,wheat,1.1369053644126554,0.6256525258229058,9.107055375598057,0.05204508358201007,0.3058340392892953,3.8756198004730766,240.7050780839269,3.8573089897909396,0.0,1.0,19921.0,1
0.22504356549510451,0.08045959279799231,60.44711360911068,22.975092816942606,5,0.9749992891871503,0.41600562351363635,6.265687079631693,0.872313448664629,1554.1189221986324,0,0.23215398007721935,0,0,0.8,0.183839371787217,10,7.935854591330024,1.0693872073231667,1,1,1,0.7461578139326501,wheat,0.627174804564777,0.55741783931947,10.07451893485178,0.08137078710982214,0.23431292036830698,7.378436752010554,425.27305680690415,3.81597416092591,0.0,1.0,28818.0,1
0.31260099907177163,-0.008067221571237671,22.941813062973427,24.122657573784,4,0.6356219249408223,0.3672119009177349,5.7805817922730665,0.7358088965911425,1878.8144830094152,1,0.36405874042349373,0,0,0.83,0.09684872758137589,11,7.115844109895841,2.1560545316299344,0,0,1,1.9363768143817177,pulses,0.5514735275698345,1.0771764452901047,4.588362612594685,0.16707172466341297,0.7194182077269335,6.038667664605736,-16.213450282404356,4.139970362936297,0.0,0.9,21563.0,1
0.3993493121738837,0.005671241582676333,82.44335987508993,25.67507121963661,2,0.5891715665745775,0.3395156132191996,6.24309185496567,2.0138424814523272,1883.9575598224376,1,0.29695521246162115,0,0,0.64,0.17539961995505607,19,8.543282174302755,6.011516296579886,0,0,1,3.7690693482148916,paddy,1.1032158365467204,1.5621511806687156,27.48111995836331,0.023968354138590404,0.25690814503432957,6.981130993634039,54.03127913301827,7.024222647669034,0.0,1.0,19652.0,1
0.16985959289291808,0.020721649835606527,20.316648966114993,29.128176397762154,3,0.7047804013090804,0.5330533163615412,7.458150641762479,1.3758313322427442,1149.7215670608005,0,0.9988745002594674,1,0,0.93,0.12634200217702823,18,7.561648465514543,4.054065423934981,0,0,1,10.131005283599157,wheat,0.8653474108672999,2.4097344831852334,5.079162241528748,0.1407350660401083,0.9581506417624794,5.15191398232931,132.73642557579478,5.457098640566805,504.36922645966433,1.0,26335.0,1
0.23319129043219242,0.0604819432090733,11.121357154509202,28.532777767849943,2,0.9594289603676385,0.5873641835463892,6.762233698587851,0.9573258151373168,1580.458253286592,0,0.46678433555216825,0,0,0.72,0.05,18,6.191918324559325,2.8222585528177255,0,1,1,5.635475099589676,wheat,0.6715791615965289,1.892430270283149,3.707119051503067,0.1649980257578658,0.26223369858785084,4.299488054276176,330.94249381321646,4.1701224615143655,0.0,1.0,28509.0,1
0.3160607820621244,0.061182746782338024,6.4061522066011,19.167694196518614,2,0.5906512531672271,0.5245075753503464,5.435485830144902,1.3893963986044258,1417.3001876733908,0,0.6790410491684536,0,0,0.97,0.23211077596599308,20,7.899403196429465,4.122283650576128,0,0,0,7.031718150927741,wheat,0.8710407811613914,2.083398471562729,2.1353840688670336,0.2700457598234885,1.064514169855098,5.816004724866736,325.08142810820874,5.633131468917463,0.0,1.0,20526.0,1
0.43066557113433657,0.009611114996092913,29.28977203868753,52.05337374285985,5,0.6879516059035905,0.651912557870364,6.591047792038759,1.484121236266763,2080.4882126418406,0,1.2527111447529575,1,1,0.91,0.12766441250214733,20,5.635711743278275,4.881656852666524,1,0,0,3.67202102472291,wheat,0.9099189697508934,1.5415917456705328,4.881628673114588,0.16507222284848375,0.09104779203875868,4.094119997607742,100.10894872332442,5.183278808911224,507.80800606142896,1.0,24467.0,1
0.6680699722278665,-0.047887425447086934,13.257190027835206,5.500693896529186,1,0.5783427523341489,0.593024735771179,7.391647306510958,1.1279921082355888,1308.17528478389,0,0.26350238026100425,0,0,0.81,0.15003807552874507,7,7.037737942165748,2.5417742260854497,0,1,0,2.9775214012889006,paddy,0.7551788629366138,1.3806588618033624,6.628595013917603,0.0701400484981709,0.8916473065109578,5.657079080362386,-233.9364333389055,4.340159712517569,0.0,1.0,30086.0,1
0.28163339991302117,0.031078277493318526,20.286573499439655,2.6150947061774064,2,0.5793918836618889,0.1788860695921642,7.0329376790834965,1.26433883219174,2151.4013573046877,0,0.46838358645478806,0,0,0.82,0.10969677585960885,8,7.701783467165505,2.003790979843466,0,0,1,4.186789725966825,wheat,0.8172828100049429,1.6461149558868255,6.762191166479885,0.09395593894210581,0.5329376790834965,6.05566851127868,158.00648217277003,4.282987974772282,0.0,1.0,16037.0,1
0.19354455150290467,-0.021324226179778052,26.05631811933256,22.23076564774187,5,0.5019815062345055,0.3533568132789766,7.400767323030238,0.3536411239632882,1472.4740680540015,1,0.6229662048541871,1,0,0.96,0.17619462805602376,21,7.426262212027066,3.510928325611848,0,0,1,1.4925627160575075,cotton,0.30279809058687523,0.91331138444603,4.3427196865554265,0.18479971953121546,0.9007673230302382,6.512950827581036,-84.39036525114838,5.077061880177935,503.3346148471613,1.05,28160.0,1
0.1949218214410719,-0.047047129208810004,8.829926129957302,26.448991045987633,3,0.4879832223556621,0.6901470754350332,5.458027233742401,1.0962768055111274,2157.6862042195885,0,0.05,1,0,0.78,0.12911100393460928,19,6.94387647229309,3.1005971550939826,0,0,1,8.34452029332811,wheat,0.7401628214372102,2.2347901066127482,2.2074815324893255,0.305190492821438,1.041972766257599,4.709086365680342,-208.78665499806237,4.637908881973626,503.96734865689814,1.0,20244.0,1
0.29007414290163713,-0.036874220233017244,22.66080568542032,22.185457410787834,5,0.9392115507157405,0.2968986288472074,6.588048361126088,0.8172739950249425,1403.134252255898,0,0.14033056274482916,0,0,0.59,0.11188825798619284,7,8.330812182480651,3.678999160732083,0,0,0,7.826995301474126,cotton,0.5973375733262194,2.1778146737477226,3.7768009475700537,0.21131993840264607,0.08804836112608783,6.152997508732929,-162.18564375429838,5.539724369431511,0.0,1.05,23083.0,1
0.5894796058964997,0.03468714535305022,15.78492551472625,13.16947338454587,1,0.48923339534029875,0.06239551873523713,6.256216322121338,0.7485361246567502,1985.6914681479036,0,0.05577453253107363,0,0,0.63,0.2760238849603747,22,5.482043028022659,1.5490025604769897,1,0,0,8.648597031756482,wheat,0.5587789376777595,2.266812519471217,7.892462757363125,0.05957726765737806,0.24378367787866217,3.215230508551442,186.60520014979696,3.122218747495258,0.0,1.0,16041.0,1
0.18572823762177434,0.08124668124197632,4.607556037406931,27.508154767858123,3,0.29187180617789105,0.7930320049701556,6.916480822421396,0.7972610900676637,2149.2447677264045,1,1.1860579754173326,1,0,0.88,0.05,23,8.977572874068592,4.428962110597846,0,0,0,2.3721352588623206,paddy,0.5862638894387767,1.215546151690504,1.1518890093517327,0.5349924245050028,0.41648082242139584,7.7620267223780886,433.7415609777397,6.248406415986144,504.1262232151787,1.0,30388.0,1
0.3330107151917461,0.021750253230630973,27.072187603178644,8.824364843673067,5,0.6250813565882544,0.5474580048852125,5.90561746323116,0.8841295172219596,2033.3954449105079,1,0.30306258971228484,0,0,0.88,0.12350644441611891,14,8.682691233997277,2.8839591139118097,0,0,0,2.431684996225207,sugarcane,0.6334659196628106,1.2330513930966132,4.51203126719644,0.17811223231615353,0.5943825367688396,7.449639840900664,117.57563099682794,5.203451961945997,0.0,1.2,31299.0,1
0.39898969800158,0.029512129459068413,29.642030953339376,4.911687025526713,4,0.8035634572948827,0.39071091193740204,5.893401832781126,0.9866610588327908,1459.2420088770095,1,0.46682739743587465,0,0,0.84,0.1595811920812225,24,9.364622228687239,2.2380186702254683,0,0,1,0.7133327426011509,cotton,0.6864553696699923,0.5384404460135841,5.928406190667875,0.13053965013256014,0.6065981672188743,8.826181782673654,152.47233432086878,5.0886600936101765,0.0,1.05,30629.0,1
0.26713859272240736,0.07323027224950664,44.563962449931026,42.12433001252205,2,0.8485032247614666,0.36425614295349573,6.497852046013981,1.2729509234545495,2211.5267628696406,1,0.9483716286719621,0,0,0.86,0.09001649827879782,22,7.176664443043993,4.903217107023371,0,0,0,4.902359185655027,sugarcane,0.8210789535482477,1.7753521329636073,14.854654149977009,0.0438943386936056,0.002147953986018969,5.401312310080386,408.2756912600553,5.81259604143162,0.0,1.2,32284.0,1
0.46656624989605405,-0.04950047090875993,6.6045139770548875,11.99465208358185,2,0.36110695013121696,0.6007049853401674,5.854773071639327,0.7761251882126385,2024.6515402519994,0,2.886005744709137,0,0,0.77,0.11208513260864642,19,4.695493250649421,3.477129236688935,1,0,0,3.7464591464435033,wheat,0.5744341309442231,1.5573988972118717,2.201504659018296,0.2630016863713583,0.6452269283606729,3.138094353437549,-235.5077024602178,3.9644748422731295,0.0,1.0,31052.0,1
0.5292670472920713,0.04340793897201222,68.19523396690634,21.492447021874426,3,0.8225512602154839,0.5764796608803512,6.681597641358064,1.5448818310175876,1095.487186085572,0,1.4163121539626093,0,0,0.92,0.16198810873861041,18,9.382916995989852,1.956464368872782,0,0,0,0.8266565334681929,sugarcane,0.9340842171042945,0.6024872649050005,17.048808491726586,0.04335558719889285,0.18159764135806444,8.780429731084851,238.53214188193553,4.92704541971961,0.0,1.2,42692.0,1
0.21460028814277732,0.019478459705653046,9.659415100463155,10.827314125409956,3,1.0117877690596548,0.5523523743916984,5.07259502367702,1.7414631979416535,1885.4219485279657,0,0.05060669070809968,0,0,0.83,0.05,11,6.8334750446661126,4.70497279011055,0,0,1,1.253353877779378,maize,1.0084917917126446,0.8124197187029123,2.414853775115789,0.2814413334808257,1.42740497632298,6.0210553259632,108.21961265367518,5.556373691932775,0.0,0.95,24520.0,1
0.43953891742870577,0.045472585647443026,2.3834888078145924,12.384881817518714,5,0.4631691127405281,0.4698000749909469,7.323017875691071,1.7316659555132292,2756.7875731686217,1,0.3101649981302475,1,0,0.81,0.22371036560948965,8,6.716666663717554,1.3166480669683915,1,0,0,0.7612731316977764,cotton,1.0049116631908206,0.5660369178267078,0.3972481346357654,1.477764604526509,0.8230178756910709,6.150629745890846,239.74781005473383,3.476655505668057,501.8577322726278,1.05,34055.0,1
0.3974356709881701,-0.0017567758781717215,18.815358202887264,36.27493457769002,3,0.565186867870652,0.29510670842465336,4.550360852630443,1.9431760822495199,2207.27411564016,0,0.05,0,0,0.48,0.15898501010102756,8,7.480948571539129,3.3119998278211145,0,1,0,5.478848851105547,maize,1.079489298331238,1.8685428481488573,4.703839550721816,0.15139771733033192,1.949639147369557,5.612405723390271,27.49105518683141,4.97957932530832,0.0,0.95,12165.0,1
0.3263307578194733,-0.016807178069191697,24.309395255364546,20.123266433701815,2,0.35368890693454635,0.4942456307937259,7.133305376392985,0.8499343658430154,1690.3164554414197,1,0.054104017392710514,1,0,0.75,0.1571623176573613,23,6.566847870441385,3.4608813951108637,0,0,0,1.1208822777136926,cotton,0.6151501605381827,0.7518321708426067,8.103131751788181,0.07902203825182598,0.6333053763929852,5.815015699598778,-63.91262391225666,4.703267985243072,503.01848996505527,1.05,23863.0,1
0.2703250664522997,0.026322900692852244,16.305334596317877,20.334880518705145,6,0.9707399086861371,0.6704232047922895,6.09336172031344,1.0011164014069884,2024.0905523035572,0,0.11589090242534601,1,0,0.7,0.14858833651641112,7,7.399590627280615,4.762781071320426,0,0,0,5.768847099746553,wheat,0.6937052255273788,1.912330776963854,2.3293335137596967,0.3467138971861684,0.4066382796865602,5.487259850316761,151.94938398296637,5.817504893704502,503.0502320778058,1.0,27877.0,1
0.5247343833483155,0.09421360955005077,6.513691930644522,4.820949637455686,5,0.30152270863661534,0.4132878412479483,5.4853236211474075,1.3305999803341237,1724.2912847867478,0,0.32916644764021785,1,1,0.43,0.12021250227772483,9,5.166058538748247,1.564284042248766,0,0,0,3.679375625535386,sugarcane,0.8461257367189086,1.5431646876820633,1.085615321774087,0.6654518239705233,1.0146763788525925,3.622893851066184,475.88899738770954,3.0049938408485586,500.72314244561835,1.2,9353.0,0
0.21809555644791564,0.05874095470436583,12.435599232734546,18.918827654125856,4,0.5200423558298322,0.5961710052474487,6.618995047278188,0.9196873350820366,2174.663370217482,1,0.22381659914945834,0,0,0.78,0.1344411140301592,17,5.278436990453191,2.7228881269774154,1,0,0,1.322245392176413,wheat,0.6521623264673507,0.8425345590770064,2.4871198465469093,0.2977165313367181,0.11899504727818844,4.435902431376184,312.62360117595495,3.745107672367726,0.0,1.0,21691.0,1
0.2867861431936476,-0.0028461746581041163,23.271871295934307,10.466750340859155,3,0.7569377184064502,0.43525899854942685,7.119929967641922,0.6143612104194157,1589.4550138205302,0,0.3690140820382758,0,1,0.85,0.15508542538299702,9,6.309083946786074,3.6976668166787663,0,1,0,0.15418064322471536,maize,0.4789393430858676,0.14339069242520894,5.817967823983577,0.12359986436243665,0.6199299676419221,6.165693254360865,-3.7641229496614255,4.742233668721689,0.0,0.95,3993.0,1
0.4256929409874625,-0.04034374161915759,74.85959053329572,80.12162864534359,5,0.4631974018877734,0.6281990624820557,7.310951660664885,0.8813522568336202,2236.743577677541,1,1.467123738253213,0,0,0.96,0.12199559074412676,23,5.9569187249241065,4.521677580922514,0,1,0,0.5720246677790103,wheat,0.6319908038297838,0.45236438585527766,12.476598422215952,0.06591124424545157,0.8109516606648848,5.504554339068829,-121.59707945044435,5.095774038523151,0.0,1.0,29943.0,1
